실거래일자,거래유형,상세내용,종목명,수량,단가,거래금액,정산금액,잔고,예수금잔액,수수료,세금,거래일자
2026.06.11,매수,외화증권매수,그래닛셰어즈 엔비디아 데일리 2배 ETF,11,92,1018,1018,140,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,그래닛셰어즈 엔비디아 데일리 2배 ETF,11,99,1098,1098,151,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,그래닛셰어즈 엔비디아 데일리 2배 ETF,12,92,1104,1104,163,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,그래닛셰어즈 엔비디아 데일리 2배 ETF,13,94,1229,1229,176,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,TRADR GE 버노바 2배 ETF,154,17,2698,2698,1194,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,TRADR 샌디스크 2배 ETF,67,25,1692,1692,517,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,TRADR 샌디스크 2배 ETF,91,22,2090,2090,608,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,엔비디아,3,209,628,628,40,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,엔비디아,5,209,1047,1047,45,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,4,43,175,175,200,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,14,42,589,589,214,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,19,40,774,774,233,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,19,41,796,796,252,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,19,41,797,797,271,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,99,31,3070,3070,370,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,93,36,3380,3380,463,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,레버리지셰어즈 블룸에너지 2배 ETF,7,67,469,469,87,0,0,0,2026.06.11
2026.06.11,매수,외화증권매수,레버리지셰어즈 블룸에너지 2배 ETF,23,63,1459,1459,110,0,0,0,2026.06.11
2026.06.15,출금,해외증권시세이용료원화출금,,0,0,2400,2400,0,15630,0,0,2026.06.15
2026.06.15,출금,해외증권시세이용료원화출금취소,,0,0,2400,2400,0,18030,0,0,2026.06.15
2026.06.15,매도,외화증권매도,디렉시온 마이크론 테크놀로지 2배 ETF,4,851,3406,3406,15,0,0,0,2026.06.15
2026.06.15,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,2,162,324,324,129,0,0,0,2026.06.15
2026.06.15,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,18,162,2918,2918,111,0,0,0,2026.06.15
2026.06.15,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,20,161,3224,3224,91,0,0,0,2026.06.15
2026.06.15,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,20,162,3249,3249,71,0,0,0,2026.06.15
2026.06.15,매도,외화증권매도,그래닛셰어즈 인텔 데일리 2배 ETF,11,302,3325,3325,45,0,0,0,2026.06.15
2026.06.15,매도,외화증권매도,TRADR 샌디스크 2배 ETF,50,33,1661,1661,558,0,0,0,2026.06.15
2026.06.15,매도,외화증권매도,TRADR 샌디스크 2배 ETF,50,33,1665,1665,508,0,0,0,2026.06.15
2026.06.15,매도,외화증권매도,TRADR 샌디스크 2배 ETF,58,33,1927,1927,450,0,0,0,2026.06.15
2026.06.15,매도,외화증권매도,마벨 테크놀로지 그룹,10,261,2615,2615,30,0,0,0,2026.06.15
2026.06.15,매도,외화증권매도,레버리지셰어즈 ARM 2배 ETF,40,40,1636,1636,423,0,0,0,2026.06.15
2026.06.15,매도,외화증권매도,레버리지셰어즈 ARM 2배 ETF,60,40,2454,2454,363,0,0,0,2026.06.15
2026.06.15,매도,외화증권매도,레버리지셰어즈 ARM 2배 ETF,163,40,6674,6674,200,0,0,0,2026.06.15
2026.06.15,매수,외화증권매수,암 홀딩스 ADR,2,351,702,702,2,0,0,0,2026.06.15
2026.06.15,매수,외화증권매수,암 홀딩스 ADR,8,352,2819,2819,10,0,0,0,2026.06.15
2026.06.15,매수,외화증권매수,암 홀딩스 ADR,20,352,7049,7049,30,0,0,0,2026.06.15
2026.06.15,매수,외화증권매수,그래닛셰어즈 MRVL 데일리 2배 ETF,19,142,2707,2707,90,0,0,0,2026.06.15
2026.06.15,매수,외화증권매수,인텔,30,118,3543,3543,125,0,0,0,2026.06.15
2026.06.15,매수,외화증권매수,마벨 테크놀로지 그룹,2,280,560,560,32,0,0,0,2026.06.15
2026.06.15,매수,외화증권매수,마벨 테크놀로지 그룹,3,280,841,841,35,0,0,0,2026.06.15
2026.06.15,매수,외화증권매수,마벨 테크놀로지 그룹,5,280,1402,1402,40,0,0,0,2026.06.15
2026.06.15,매수,외화증권매수,마벨 테크놀로지 그룹,10,279,2799,2799,50,0,0,0,2026.06.15
2026.06.15,매수,외화증권매수,마벨 테크놀로지 그룹,10,280,2806,2806,60,0,0,0,2026.06.15
2026.06.15,매수,외화증권매수,마이크론 테크놀로지,3,993,2981,2981,13,0,0,0,2026.06.15
2026.06.15,매수,외화증권매수,샌디스크,1,1906,1906,1906,7,0,0,0,2026.06.15
2026.06.15,매수,외화증권매수,샌디스크,2,1904,3809,3809,9,0,0,0,2026.06.15
2026.06.16,매도,외화증권매도,암 홀딩스 ADR,5,346,1734,1734,25,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,디렉시온 마이크론 테크놀로지 2배 ETF,1,843,843,843,14,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,디렉시온 마이크론 테크놀로지 2배 ETF,1,848,848,848,13,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,디렉시온 마이크론 테크놀로지 2배 ETF,1,849,849,849,12,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,디렉시온 마이크론 테크놀로지 2배 ETF,4,847,3390,3390,8,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,2,158,316,316,88,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,8,158,1265,1265,80,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,10,158,1580,1580,70,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,10,158,1580,1580,60,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,20,158,3166,3166,40,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,그래닛셰어즈 인텔 데일리 2배 ETF,1,319,319,319,44,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,그래닛셰어즈 인텔 데일리 2배 ETF,2,298,596,596,42,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,그래닛셰어즈 인텔 데일리 2배 ETF,10,298,2981,2981,32,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,그래닛셰어즈 인텔 데일리 2배 ETF,11,299,3290,3290,21,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,인텔,5,121,609,609,120,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,TRADR 샌디스크 2배 ETF,10,35,350,350,440,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,TRADR 샌디스크 2배 ETF,50,33,1650,1650,390,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,TRADR 샌디스크 2배 ETF,100,32,3298,3298,290,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,TRADR 샌디스크 2배 ETF,100,33,3313,3313,190,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,마벨 테크놀로지 그룹,2,278,556,556,58,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,샌디스크,1,1899,1899,1899,8,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,샌디스크,1,1903,1903,1903,7,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,스페이스X,13,163,2126,2126,-13,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,스페이스X,15,171,2568,2568,-28,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,레버리지셰어즈 ARM 2배 ETF,25,46,1161,1161,175,0,0,0,2026.06.16
2026.06.16,매도,외화증권매도,레버리지셰어즈 ARM 2배 ETF,50,39,1987,1987,125,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,암 홀딩스 ADR,5,348,1742,1742,30,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,블룸 에너지,2,256,513,513,18,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,블룸 에너지,2,257,514,514,20,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,블룸 에너지,10,256,2565,2565,30,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,그래닛셰어즈 엔비디아 데일리 2배 ETF,24,96,2315,2315,200,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,인텔,10,117,1174,1174,130,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,인텔,30,117,3523,3523,160,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,마벨 테크놀로지 그룹,2,277,554,554,60,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,마벨 테크놀로지 그룹,3,277,832,832,63,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,마벨 테크놀로지 그룹,7,277,1941,1941,70,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,마이크론 테크놀로지,1,991,991,991,14,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,마이크론 테크놀로지,1,992,992,992,15,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,마이크론 테크놀로지,4,991,3964,3964,19,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,엔비디아,2,206,413,413,47,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,엔비디아,8,206,1652,1652,55,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,엔비디아,15,206,3093,3093,70,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,엔비디아,25,206,5156,5156,95,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,샌디스크,1,1899,1899,1899,8,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,샌디스크,2,1899,3799,3799,10,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,스페이스X,4,157,631,631,-24,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,스페이스X,9,159,1434,1434,-15,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,스페이스X,15,163,2452,2452,0,0,0,0,2026.06.16
2026.06.16,매수,외화증권매수,레버리지셰어즈 ARM 2배 ETF,15,40,606,606,140,0,0,0,2026.06.16
2026.06.16,입금,외화배당금입금,알파벳 Class A,0,0,1,1,0,0,0,0,2026.06.16
2026.06.17,매도,외화증권매도,블룸 에너지,10,271,2713,2713,20,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,블룸 에너지,10,275,2759,2759,10,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,디렉시온 마이크론 테크놀로지 2배 ETF,1,967,967,967,7,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,디렉시온 마이크론 테크놀로지 2배 ETF,1,967,967,967,6,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,디렉시온 마이크론 테크놀로지 2배 ETF,1,970,970,970,5,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,디렉시온 마이크론 테크놀로지 2배 ETF,1,970,970,970,4,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,디렉시온 마이크론 테크놀로지 2배 ETF,1,980,980,980,3,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,디렉시온 마이크론 테크놀로지 2배 ETF,3,971,2914,2914,0,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,1,177,177,177,39,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,2,176,353,353,37,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,4,177,709,709,33,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,4,179,716,716,29,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,4,179,718,718,25,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,5,172,861,861,20,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,5,178,890,890,15,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 MRVL 데일리 2배 ETF,15,172,2584,2584,0,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 인텔 데일리 2배 ETF,1,353,353,353,20,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 인텔 데일리 2배 ETF,1,359,359,359,19,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 인텔 데일리 2배 ETF,1,369,369,369,18,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 인텔 데일리 2배 ETF,3,366,1098,1098,15,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 인텔 데일리 2배 ETF,6,372,2237,2237,9,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 인텔 데일리 2배 ETF,9,365,3292,3292,0,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,2,102,204,204,198,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,10,101,1019,1019,188,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,10,102,1020,1020,178,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,10,102,1022,1022,168,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,18,102,1840,1840,150,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,20,101,2024,2024,130,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,20,102,2042,2042,110,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,인텔,10,130,1308,1308,150,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR GE 버노바 2배 ETF,50,19,990,990,1144,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR GE 버노바 2배 ETF,50,20,1006,1006,1094,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR GE 버노바 2배 ETF,50,20,1008,1008,1044,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR GE 버노바 2배 ETF,50,20,1010,1010,994,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR GE 버노바 2배 ETF,94,19,1852,1852,900,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR GE 버노바 2배 ETF,100,20,2008,2008,800,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR GE 버노바 2배 ETF,100,20,2011,2011,700,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR GE 버노바 2배 ETF,100,20,2036,2036,600,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR 샌디스크 2배 ETF,5,40,201,201,185,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR 샌디스크 2배 ETF,10,39,390,390,175,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR 샌디스크 2배 ETF,10,39,395,395,165,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR 샌디스크 2배 ETF,15,40,612,612,150,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR 샌디스크 2배 ETF,20,38,775,775,130,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR 샌디스크 2배 ETF,20,39,786,786,110,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR 샌디스크 2배 ETF,30,39,1170,1170,80,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,TRADR 샌디스크 2배 ETF,80,39,3137,3137,0,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,레버리지셰어즈 ARM 2배 ETF,5,51,255,255,135,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,레버리지셰어즈 ARM 2배 ETF,10,47,473,473,125,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,레버리지셰어즈 ARM 2배 ETF,15,47,706,706,110,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,레버리지셰어즈 ARM 2배 ETF,20,47,944,944,90,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,레버리지셰어즈 ARM 2배 ETF,20,53,1076,1076,70,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,레버리지셰어즈 ARM 2배 ETF,70,47,3318,3318,0,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,레버리지셰어즈 블룸에너지 2배 ETF,14,75,1055,1055,96,0,0,0,2026.06.17
2026.06.17,매도,외화증권매도,레버리지셰어즈 블룸에너지 2배 ETF,96,75,7228,7228,0,0,0,0,2026.06.17
2026.06.17,매수,외화증권매수,암 홀딩스 ADR,5,380,1901,1901,35,0,0,0,2026.06.17
2026.06.17,매수,외화증권매수,암 홀딩스 ADR,15,380,5705,5705,50,0,0,0,2026.06.17
2026.06.17,매수,외화증권매수,블룸 에너지,1,272,272,272,11,0,0,0,2026.06.17
2026.06.17,매수,외화증권매수,블룸 에너지,1,272,272,272,12,0,0,0,2026.06.17
2026.06.17,매수,외화증권매수,블룸 에너지,10,274,2745,2745,22,0,0,0,2026.06.17
2026.06.17,매수,외화증권매수,블룸 에너지,28,272,7641,7641,50,0,0,0,2026.06.17
2026.06.17,매수,외화증권매수,GE 버노바,1,967,967,967,1,0,0,0,2026.06.17
2026.06.17,매수,외화증권매수,GE 버노바,1,968,968,968,2,0,0,0,2026.06.17
2026.06.17,매수,외화증권매수,GE 버노바,10,967,9674,9674,12,0,0,0,2026.06.17
2026.06.17,매수,외화증권매수,GE 버노바,10,967,9675,9675,22,0,0,0,2026.06.17
2026.06.17,매수,외화증권매수,그래닛셰어즈 엔비디아 데일리 2배 ETF,10,99,991,991,120,0,0,0,2026.06.17
2026.06.17,매수,외화증권매수,엔비디아,5,209,1047,1047,100,0,0,0,2026.06.17
2026.06.17,매수,외화증권매수,로켓 컴퍼니스,1000,14,14190,14190,1000,0,0,0,2026.06.17
2026.06.18,매도,외화증권매도,GE 버노바,1,1000,1000,1000,21,0,0,0,2026.06.18
2026.06.18,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,20,100,2017,2017,100,0,0,0,2026.06.18
2026.06.18,매도,외화증권매도,TRADR GE 버노바 2배 ETF,100,20,2060,2060,500,0,0,0,2026.06.18
2026.06.19,매도,외화증권매도,암 홀딩스 ADR,1,421,421,421,49,0,0,0,2026.06.19
2026.06.19,매도,외화증권매도,암 홀딩스 ADR,2,421,842,842,47,0,0,0,2026.06.19
2026.06.19,매도,외화증권매도,블룸 에너지,4,288,1153,1153,46,0,0,0,2026.06.19
2026.06.19,매도,외화증권매도,GE 버노바,1,998,998,998,20,0,0,0,2026.06.19
2026.06.19,매도,외화증권매도,GE 버노바,1,1036,1036,1036,19,0,0,0,2026.06.19
2026.06.19,매도,외화증권매도,TRADR GE 버노바 2배 ETF,50,21,1092,1092,450,0,0,0,2026.06.19
2026.06.19,매도,외화증권매도,TRADR GE 버노바 2배 ETF,450,21,9886,9886,0,0,0,0,2026.06.19
2026.06.19,매도,외화증권매도,마벨 테크놀로지 그룹,2,293,586,586,68,0,0,0,2026.06.19
2026.06.19,매도,외화증권매도,로켓 컴퍼니스,100,14,1420,1420,900,0,0,0,2026.06.19
2026.06.19,매도,외화증권매도,로켓 컴퍼니스,200,13,2764,2764,700,0,0,0,2026.06.19
2026.06.19,매도,외화증권매도,로켓 컴퍼니스,200,14,2852,2852,500,0,0,0,2026.06.19
2026.06.19,매도,외화증권매도,로켓 컴퍼니스,500,13,6810,6810,0,0,0,0,2026.06.19
2026.06.19,매도,외화증권매도,스페이스X,33,198,6534,6534,-33,0,0,0,2026.06.19
2026.06.19,매수,외화증권매수,그래닛셰어즈 엔비디아 데일리 2배 ETF,20,97,1943,1943,120,0,0,0,2026.06.19
2026.06.19,매수,외화증권매수,그래닛셰어즈 엔비디아 데일리 2배 ETF,20,97,1944,1944,140,0,0,0,2026.06.19
2026.06.19,매수,외화증권매수,스페이스X,33,197,6519,6519,0,0,0,0,2026.06.19
2026.06.19,매수,외화증권매수,스페이스X,33,198,6544,6544,33,0,0,0,2026.06.19
2026.06.23,매도,외화증권매도,암 홀딩스 ADR,1,431,431,431,46,0,0,0,2026.06.23
2026.06.23,매도,외화증권매도,블룸 에너지,1,294,294,294,45,0,0,0,2026.06.23
2026.06.23,매수,외화증권매수,스페이스X,2,193,387,387,35,0,0,0,2026.06.23
2026.06.23,매수,외화증권매수,스페이스X,5,193,968,968,40,0,0,0,2026.06.23
2026.06.23,매수,외화증권매수,스페이스X,10,180,1805,1805,50,0,0,0,2026.06.23
2026.06.23,매수,외화증권매수,스페이스X,20,180,3609,3609,70,0,0,0,2026.06.23
2026.06.24,매수,외화증권매수,스페이스X,10,165,1657,1657,80,0,0,0,2026.06.24
2026.06.24,매수,외화증권매수,스페이스X,20,165,3315,3315,100,0,0,0,2026.06.24
2026.06.24,매수,외화증권매수,스페이스X,20,165,3317,3317,120,0,0,0,2026.06.24
2026.06.24,매수,외화증권매수,스페이스X,30,165,4973,4973,150,0,0,0,2026.06.24
2026.06.24,매수,외화증권매수,스페이스X,50,165,8285,8285,200,0,0,0,2026.06.24
2026.06.24,매수,외화증권매수,스페이스X,100,155,15504,15504,300,0,0,0,2026.06.24
2026.06.25,매도,외화증권매도,마벨 테크놀로지 그룹,10,279,2790,2790,58,0,0,0,2026.06.25
2026.06.25,매도,외화증권매도,엔비디아,10,200,2006,2006,90,0,0,0,2026.06.25
2026.06.25,매도,외화증권매도,엔비디아,10,200,2006,2006,80,0,0,0,2026.06.25
2026.06.25,매도,외화증권매도,스페이스X,10,163,1635,1635,290,0,0,0,2026.06.25
2026.06.25,매도,외화증권매도,스페이스X,20,156,3133,3133,270,0,0,0,2026.06.25
2026.06.25,매도,외화증권매도,스페이스X,20,163,3279,3279,250,0,0,0,2026.06.25
2026.06.25,매도,외화증권매도,스페이스X,30,163,4914,4914,220,0,0,0,2026.06.25
2026.06.25,매도,외화증권매도,스페이스X,40,156,6263,6263,180,0,0,0,2026.06.25
2026.06.25,매수,외화증권매수,암 홀딩스 ADR,1,367,367,367,47,0,0,0,2026.06.25
2026.06.25,매수,외화증권매수,암 홀딩스 ADR,2,367,734,734,49,0,0,0,2026.06.25
2026.06.25,매수,외화증권매수,그래닛셰어즈 엔비디아 데일리 2배 ETF,20,90,1813,1813,160,0,0,0,2026.06.25
2026.06.25,매수,외화증권매수,그래닛셰어즈 엔비디아 데일리 2배 ETF,20,90,1814,1814,180,0,0,0,2026.06.25
2026.06.25,매수,외화증권매수,마벨 테크놀로지 그룹,2,277,554,554,60,0,0,0,2026.06.25
2026.06.25,매수,외화증권매수,마벨 테크놀로지 그룹,10,280,2803,2803,70,0,0,0,2026.06.25
2026.06.25,매수,외화증권매수,마벨 테크놀로지 그룹,30,277,8327,8327,100,0,0,0,2026.06.25
2026.06.25,매수,외화증권매수,마이크론 테크놀로지,1,1041,1041,1041,20,0,0,0,2026.06.25
2026.06.25,매수,외화증권매수,마이크론 테크놀로지,2,1070,2140,2140,22,0,0,0,2026.06.25
2026.06.25,매수,외화증권매수,마이크론 테크놀로지,3,1066,3200,3200,25,0,0,0,2026.06.25
2026.06.25,매수,외화증권매수,샌디스크,2,1990,3980,3980,12,0,0,0,2026.06.25
2026.06.26,매도,외화증권매도,마이크론 테크놀로지,1,1146,1146,1146,24,0,0,0,2026.06.26
2026.06.26,매도,외화증권매도,샌디스크,1,2061,2061,2061,11,0,0,0,2026.06.26
2026.06.26,출고,외화주식액면분할출고,그래닛셰어즈 엔비디아 데일리 2배 ETF,180,98,0,0,0,0,0,0,2026.06.26
2026.06.26,입고,외화주식액면분할입고,그래닛셰어즈 엔비디아 데일리 2배 ETF,540,32,0,0,540,0,0,0,2026.06.26
2026.06.29,매도,외화증권매도,델타 에어라인스,70,94,6605,6605,-70,0,0,0,2026.06.29
2026.06.29,매도,외화증권매도,마벨 테크놀로지 그룹,5,280,1403,1403,95,0,0,0,2026.06.29
2026.06.29,매도,외화증권매도,마이크론 테크놀로지,2,1227,2455,2455,22,0,0,0,2026.06.29
2026.06.29,매도,외화증권매도,마이크론 테크놀로지,2,1242,2484,2484,20,0,0,0,2026.06.29
2026.06.29,매도,외화증권매도,로켓 컴퍼니스,400,15,6056,6056,-400,0,0,0,2026.06.29
2026.06.29,매도,외화증권매도,샌디스크,1,2155,2155,2155,10,0,0,0,2026.06.29
2026.06.29,매도,외화증권매도,샌디스크,1,2198,2198,2198,9,0,0,0,2026.06.29
2026.06.29,매수,외화증권매수,암 홀딩스 ADR,4,348,1392,1392,53,0,0,0,2026.06.29
2026.06.29,매수,외화증권매수,암 홀딩스 ADR,4,348,1394,1394,57,0,0,0,2026.06.29
2026.06.29,매수,외화증권매수,델타 에어라인스,35,91,3192,3192,-35,0,0,0,2026.06.29
2026.06.29,매수,외화증권매수,델타 에어라인스,35,93,3257,3257,0,0,0,0,2026.06.29
2026.06.29,매수,외화증권매수,마벨 테크놀로지 그룹,20,267,5345,5345,115,0,0,0,2026.06.29
2026.06.29,매수,외화증권매수,로켓 컴퍼니스,2,14,29,29,-398,0,0,0,2026.06.29
2026.06.29,매수,외화증권매수,로켓 컴퍼니스,198,14,2952,2952,-200,0,0,0,2026.06.29
2026.06.29,매수,외화증권매수,로켓 컴퍼니스,200,15,3034,3034,0,0,0,0,2026.06.29
2026.06.29,매수,외화증권매수,스페이스X,20,152,3059,3059,200,0,0,0,2026.06.29
2026.06.29,매수,외화증권매수,스페이스X,20,153,3062,3062,220,0,0,0,2026.06.29
2026.07.01,매도,외화증권매도,GE 버노바,1,1103,1103,1103,18,0,0,0,2026.07.01
2026.07.01,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,40,28,1141,1141,500,0,0,0,2026.07.01
2026.07.01,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,50,28,1427,1427,450,0,0,0,2026.07.01
2026.07.01,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,58,28,1637,1637,392,0,0,0,2026.07.01
2026.07.01,매도,외화증권매도,그래닛셰어즈 엔비디아 데일리 2배 ETF,482,28,13602,13602,-90,0,0,0,2026.07.01
2026.07.01,매도,외화증권매도,마벨 테크놀로지 그룹,15,268,4020,4020,100,0,0,0,2026.07.01
2026.07.01,매도,외화증권매도,마이크론 테크놀로지,2,1140,2280,2280,18,0,0,0,2026.07.01
